"C","Day-Ahead Energy Market Historical Offer Report"
"C","Filename: hbdayaheadenergyoffer_20250625.csv"
"C","Report for: 06/25/2025 - 06/25/2025"
"C","Report generated: 10/01/2025 12:17:28 EDT"
"H","Day","Trading Interval","Masked Lead Participant ID","Masked Asset ID","Must Take Energy","Maximum Daily Energy Available","Economic Maximum","Economic Minimum","Cold Startup Price","Intermediate Startup Price","Hot Startup Price","No Load Price","Segment 1 Price","Segment 1 MW","Segment 2 Price","Segment 2 MW","Segment 3 Price","Segment 3 MW","Segment 4 Price","Segment 4 MW","Segment 5 Price","Segment 5 MW","Segment 6 Price","Segment 6 MW","Segment 7 Price","Segment 7 MW","Segment 8 Price","Segment 8 MW","Segment 9 Price","Segment 9 MW","Segment 10 Price","Segment 10 MW","Claim 10","Claim 30","Unit Status","Max Daily Award Limit"
"H","Date","String","Number","Number","Number","Number","Number","Number","$","$","$","$","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","MW","MW","String","MW"
"D","06/25/2025","11",212494,52323,0,0.000,316.000,199.000,35419.94,30231.72,19091.61,3329.10,37.68,199.000,37.78,23.400,37.88,23.400,37.98,23.400,38.08,23.400,39.68,23.400,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","12",212494,52323,0,0.000,316.000,198.000,35419.94,30231.72,19091.61,3329.10,37.65,198.000,37.75,23.600,37.85,23.600,37.95,23.600,38.05,23.600,39.65,23.600,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","13",212494,52323,0,0.000,315.000,197.000,35419.94,30231.72,19091.61,3329.10,37.68,197.000,37.78,23.600,37.88,23.600,37.98,23.600,38.08,23.600,39.68,23.600,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","14",212494,52323,0,0.000,316.000,197.000,35419.94,30231.72,19091.61,3329.10,37.57,197.000,37.67,23.800,37.77,23.800,37.87,23.800,37.97,23.800,39.57,23.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","15",212494,52323,0,0.000,316.000,196.000,35419.94,30231.72,19091.61,3329.10,37.65,196.000,37.75,24.000,37.85,24.000,37.95,24.000,38.05,24.000,39.65,24.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","16",212494,52323,0,0.000,316.000,196.000,35419.94,30231.72,19091.61,3329.10,37.65,196.000,37.75,24.000,37.85,24.000,37.95,24.000,38.05,24.000,39.65,24.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","17",212494,52323,0,0.000,317.000,197.000,35419.94,30231.72,19091.61,3329.10,37.68,197.000,37.78,24.000,37.88,24.000,37.98,24.000,38.08,24.000,39.68,24.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","18",212494,52323,0,0.000,317.000,197.000,35419.94,30231.72,19091.61,3329.10,37.68,197.000,37.78,24.000,37.88,24.000,37.98,24.000,38.08,24.000,39.68,24.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","19",212494,52323,0,0.000,319.000,198.000,35419.94,30231.72,19091.61,3329.10,37.65,198.000,37.75,24.200,37.85,24.200,37.95,24.200,38.05,24.200,39.65,24.200,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","20",212494,52323,0,0.000,319.000,199.000,35419.94,30231.72,19091.61,3329.10,37.70,199.000,37.80,24.000,37.90,24.000,38.00,24.000,38.10,24.000,39.70,24.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","21",212494,52323,0,0.000,320.000,201.000,35419.94,30231.72,19091.61,3329.10,37.66,201.000,37.76,23.800,37.86,23.800,37.96,23.800,38.06,23.800,39.66,23.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","22",212494,52323,0,0.000,323.000,202.000,35419.94,30231.72,19091.61,3329.10,37.66,202.000,37.76,24.200,37.86,24.200,37.96,24.200,38.06,24.200,39.66,24.200,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","23",212494,52323,0,0.000,324.000,203.000,35419.94,30231.72,19091.61,3329.10,37.75,203.000,37.85,24.200,37.95,24.200,38.05,24.200,38.15,24.200,39.75,24.200,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","24",212494,52323,0,0.000,326.000,205.000,35419.94,30231.72,19091.61,3329.10,37.72,205.000,37.82,24.200,37.92,24.200,38.02,24.200,38.12,24.200,39.72,24.200,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","01",212494,55388,0,0.000,254.000,167.000,18915.93,8764.65,8571.29,1756.19,33.26,167.000,33.27,24.000,33.35,24.000,33.45,24.000,49.72,11.000,147.72,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","02",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,33.19,167.000,33.20,24.300,33.28,24.400,33.38,24.300,52.74,10.000,150.74,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","03",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,33.56,167.000,33.57,24.700,33.65,24.600,33.75,24.700,48.98,10.000,146.98,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","04",212494,55388,0,0.000,256.000,167.000,18915.93,8764.65,8571.29,1756.19,33.48,167.000,33.49,25.000,33.57,25.000,33.67,25.000,52.86,9.000,150.86,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","05",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,33.48,167.000,33.49,25.000,33.57,25.000,33.67,25.000,52.27,9.000,150.27,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","06",212494,55388,0,0.000,256.000,167.000,18915.93,8764.65,8571.29,1756.19,33.49,167.000,33.50,25.300,33.58,25.400,33.68,25.300,56.37,8.000,154.37,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","07",212494,55388,0,0.000,256.000,167.000,18915.93,8764.65,8571.29,1756.19,33.56,167.000,33.57,24.700,33.65,24.600,33.75,24.700,50.60,10.000,148.60,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","08",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,33.19,167.000,33.20,24.300,33.28,24.400,33.38,24.300,50.20,11.000,148.20,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","09",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,33.26,167.000,33.27,24.000,33.35,24.000,33.45,24.000,49.43,12.000,147.43,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","10",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,33.33,167.000,33.34,23.300,33.42,23.400,33.52,23.300,46.30,14.000,144.30,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","11",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,32.93,167.000,32.94,23.000,33.02,23.000,33.12,23.000,47.37,15.000,145.37,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","12",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,32.91,167.000,32.92,22.300,33.00,22.400,33.10,22.300,45.67,17.000,143.67,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","13",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,32.99,167.000,33.00,22.000,33.08,22.000,33.18,22.000,46.93,17.000,144.93,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","14",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,32.98,167.000,32.99,21.700,33.07,21.600,33.17,21.700,46.30,18.000,144.30,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","15",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,32.48,167.000,32.49,21.700,32.57,21.600,32.67,21.700,47.49,18.000,145.49,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","16",212494,55388,0,0.000,255.000,167.000,18915.93,8764.65,8571.29,1756.19,32.99,167.000,33.00,22.000,33.08,22.000,33.18,22.000,45.70,18.000,143.70,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","17",212494,55388,0,0.000,256.000,167.000,18915.93,8764.65,8571.29,1756.19,32.91,167.000,32.92,22.300,33.00,22.400,33.10,22.300,47.25,17.000,145.25,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","18",212494,55388,0,0.000,256.000,167.000,18915.93,8764.65,8571.29,1756.19,32.92,167.000,32.93,22.700,33.01,22.600,33.11,22.700,47.98,16.000,145.98,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","19",212494,55388,0,0.000,256.000,167.000,18915.93,8764.65,8571.29,1756.19,33.32,167.000,33.33,23.000,33.41,23.000,33.51,23.000,45.29,16.000,143.29,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","20",212494,55388,0,0.000,257.000,167.000,18915.93,8764.65,8571.29,1756.19,33.26,167.000,33.27,24.000,33.35,24.000,33.45,24.000,49.19,13.000,147.19,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","21",212494,55388,0,0.000,257.000,167.000,18915.93,8764.65,8571.29,1756.19,33.56,167.000,33.57,24.700,33.65,24.600,33.75,24.700,47.64,12.000,145.64,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","22",212494,55388,0,0.000,257.000,167.000,18915.93,8764.65,8571.29,1756.19,33.49,167.000,33.50,25.300,33.58,25.400,33.68,25.300,51.67,10.000,149.67,4.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","23",212494,55388,0,0.000,259.000,167.000,18915.93,8764.65,8571.29,1756.19,33.76,167.000,33.77,26.000,33.85,26.000,33.95,26.000,49.88,9.000,147.88,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","24",212494,55388,0,0.000,260.000,167.000,18915.93,8764.65,8571.29,1756.19,33.96,167.000,33.97,26.700,34.05,26.600,34.15,26.700,48.31,8.000,146.31,5.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","01",212494,78679,0,0.000,347.000,258.000,34938.85,29890.04,28916.38,2756.78,37.41,258.000,38.05,17.800,38.15,17.700,38.25,17.700,38.35,17.800,54.99,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","02",212494,78679,0,0.000,348.000,258.000,34938.85,29890.04,28916.38,2756.78,37.05,258.000,37.69,17.800,37.79,17.700,37.89,17.700,37.99,17.800,54.99,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","03",212494,78679,0,0.000,347.000,259.000,34938.85,29890.04,28916.38,2756.78,37.41,259.000,38.05,17.500,38.15,17.500,38.25,17.500,38.35,17.500,52.27,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","04",212494,78679,0,0.000,349.000,260.000,34938.85,29890.04,28916.38,2756.78,37.53,260.000,38.17,17.500,38.27,17.500,38.37,17.500,38.47,17.500,54.99,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","05",212494,78679,0,0.000,349.000,260.000,34938.85,29890.04,28916.38,2756.78,37.63,260.000,38.27,17.500,38.37,17.500,38.47,17.500,38.57,17.500,52.27,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","06",212494,78679,0,0.000,349.000,261.000,34938.85,29890.04,28916.38,2756.78,37.37,261.000,38.01,17.500,38.11,17.500,38.21,17.500,38.31,17.500,52.27,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","07",212494,78679,0,0.000,349.000,261.000,34938.85,29890.04,28916.38,2756.78,37.37,261.000,38.01,17.500,38.11,17.500,38.21,17.500,38.31,17.500,52.27,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","08",212494,78679,0,0.000,348.000,260.000,34938.85,29890.04,28916.38,2756.78,37.99,260.000,38.63,17.500,38.73,17.500,38.83,17.500,38.93,17.500,52.27,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","09",212494,78679,0,0.000,347.000,258.000,34938.85,29890.04,28916.38,2756.78,37.41,258.000,38.05,17.800,38.15,17.700,38.25,17.700,38.35,17.800,54.99,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","10",212494,78679,0,0.000,346.000,257.000,34938.85,29890.04,28916.38,2756.78,37.75,257.000,38.39,17.500,38.49,17.500,38.59,17.500,38.69,17.500,54.99,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","11",212494,78679,0,0.000,345.000,256.000,34938.85,29890.04,28916.38,2756.78,38.14,256.000,38.78,17.800,38.88,17.700,38.98,17.700,39.08,17.800,52.27,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","12",212494,78679,0,0.000,346.000,256.000,34938.85,29890.04,28916.38,2756.78,38.06,256.000,38.70,18.000,38.80,18.000,38.90,18.000,39.00,18.000,52.27,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","13",212494,78679,0,0.000,346.000,256.000,34938.85,29890.04,28916.38,2756.78,38.25,256.000,38.89,17.800,38.99,17.700,39.09,17.700,39.19,17.800,52.27,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","14",212494,78679,0,0.000,347.000,256.000,34938.85,29890.04,28916.38,2756.78,37.58,256.000,38.22,18.000,38.32,18.000,38.42,18.000,38.52,18.000,54.99,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","15",212494,78679,0,0.000,347.000,256.000,34938.85,29890.04,28916.38,2756.78,37.78,256.000,38.42,18.000,38.52,18.000,38.62,18.000,38.72,18.000,52.27,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","16",212494,78679,0,0.000,348.000,257.000,34938.85,29890.04,28916.38,2756.78,37.24,257.000,37.88,18.200,37.98,18.300,38.08,18.300,38.18,18.200,52.27,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","17",212494,78679,0,0.000,348.000,257.000,34938.85,29890.04,28916.38,2756.78,37.60,257.000,38.24,18.000,38.34,18.000,38.44,18.000,38.54,18.000,52.27,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","18",212494,78679,0,0.000,348.000,257.000,34938.85,29890.04,28916.38,2756.78,37.34,257.000,37.98,18.200,38.08,18.300,38.18,18.300,38.28,18.200,52.27,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","19",212494,78679,0,0.000,349.000,258.000,34938.85,29890.04,28916.38,2756.78,36.65,258.000,37.29,18.200,37.39,18.300,37.49,18.300,37.59,18.200,54.99,18.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","20",212494,78679,0,0.000,349.000,258.000,34938.85,29890.04,28916.38,2756.78,37.18,258.000,37.82,18.000,37.92,18.000,38.02,18.000,38.12,18.000,52.27,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","21",212494,78679,0,0.000,350.000,259.000,34938.85,29890.04,28916.38,2756.78,37.56,259.000,38.20,18.000,38.30,18.000,38.40,18.000,38.50,18.000,52.27,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","22",212494,78679,0,0.000,352.000,260.000,34938.85,29890.04,28916.38,2756.78,36.59,260.000,37.23,18.200,37.33,18.300,37.43,18.300,37.53,18.200,54.99,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","23",212494,78679,0,0.000,353.000,261.000,34938.85,29890.04,28916.38,2756.78,36.80,261.000,37.44,18.200,37.54,18.300,37.64,18.300,37.74,18.200,52.27,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","24",212494,78679,0,0.000,354.000,262.000,34938.85,29890.04,28916.38,2756.78,36.49,262.000,37.13,18.200,37.23,18.300,37.33,18.300,37.43,18.200,52.27,19.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","01",212494,80076,0,0.000,315.000,182.000,38408.10,24734.90,18630.61,3111.10,32.29,182.000,32.39,26.600,32.49,26.600,32.59,26.600,32.69,26.600,34.29,26.600,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","02",212494,80076,0,0.000,316.000,182.000,38408.10,24734.90,18630.61,3111.10,32.02,182.000,32.12,26.800,32.22,26.800,32.32,26.800,32.42,26.800,34.02,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","03",212494,80076,0,0.000,317.000,183.000,38408.10,24734.90,18630.61,3111.10,32.14,183.000,32.24,26.800,32.34,26.800,32.44,26.800,32.54,26.800,34.14,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","04",212494,80076,0,0.000,318.000,184.000,38408.10,24734.90,18630.61,3111.10,32.14,184.000,32.24,26.800,32.34,26.800,32.44,26.800,32.54,26.800,34.14,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","05",212494,80076,0,0.000,318.000,184.000,38408.10,24734.90,18630.61,3111.10,32.14,184.000,32.24,26.800,32.34,26.800,32.44,26.800,32.54,26.800,34.14,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","06",212494,80076,0,0.000,319.000,185.000,38408.10,24734.90,18630.61,3111.10,32.18,185.000,32.28,26.800,32.38,26.800,32.48,26.800,32.58,26.800,34.18,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","07",212494,80076,0,0.000,319.000,185.000,38408.10,24734.90,18630.61,3111.10,32.25,185.000,32.35,26.800,32.45,26.800,32.55,26.800,32.65,26.800,34.25,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","08",212494,80076,0,0.000,318.000,184.000,38408.10,24734.90,18630.61,3111.10,32.14,184.000,32.24,26.800,32.34,26.800,32.44,26.800,32.54,26.800,34.14,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","09",212494,80076,0,0.000,316.000,182.000,38408.10,24734.90,18630.61,3111.10,32.14,182.000,32.24,26.800,32.34,26.800,32.44,26.800,32.54,26.800,34.14,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","10",212494,80076,0,0.000,316.000,181.000,38408.10,24734.90,18630.61,3111.10,31.98,181.000,32.08,27.000,32.18,27.000,32.28,27.000,32.38,27.000,33.98,27.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","11",212494,80076,0,0.000,314.000,180.000,38408.10,24734.90,18630.61,3111.10,32.18,180.000,32.28,26.800,32.38,26.800,32.48,26.800,32.58,26.800,34.18,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","12",212494,80076,0,0.000,313.000,179.000,38408.10,24734.90,18630.61,3111.10,32.29,179.000,32.39,26.800,32.49,26.800,32.59,26.800,32.69,26.800,34.29,26.800,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","13",212494,80076,0,0.000,314.000,179.000,38408.10,24734.90,18630.61,3111.10,32.21,179.000,32.31,27.000,32.41,27.000,32.51,27.000,32.61,27.000,34.21,27.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","14",212494,80076,0,0.000,314.000,178.000,38408.10,24734.90,18630.61,3111.10,32.13,178.000,32.23,27.200,32.33,27.200,32.43,27.200,32.53,27.200,34.13,27.200,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","15",212494,80076,0,0.000,314.000,178.000,38408.10,24734.90,18630.61,3111.10,32.32,178.000,32.42,27.200,32.52,27.200,32.62,27.200,32.72,27.200,34.32,27.200,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","16",212494,80076,0,0.000,314.000,178.000,38408.10,24734.90,18630.61,3111.10,32.32,178.000,32.42,27.200,32.52,27.200,32.62,27.200,32.72,27.200,34.32,27.200,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","17",212494,80076,0,0.000,315.000,178.000,38408.10,24734.90,18630.61,3111.10,32.25,178.000,32.35,27.400,32.45,27.400,32.55,27.400,32.65,27.400,34.25,27.400,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","18",212494,80076,0,0.000,315.000,178.000,38408.10,24734.90,18630.61,3111.10,32.25,178.000,32.35,27.400,32.45,27.400,32.55,27.400,32.65,27.400,34.25,27.400,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","19",212494,80076,0,0.000,317.000,180.000,38408.10,24734.90,18630.61,3111.10,32.32,180.000,32.42,27.400,32.52,27.400,32.62,27.400,32.72,27.400,34.32,27.400,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","20",212494,80076,0,0.000,318.000,181.000,38408.10,24734.90,18630.61,3111.10,32.25,181.000,32.35,27.400,32.45,27.400,32.55,27.400,32.65,27.400,34.25,27.400,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","21",212494,80076,0,0.000,319.000,181.000,38408.10,24734.90,18630.61,3111.10,31.98,181.000,32.08,27.600,32.18,27.600,32.28,27.600,32.38,27.600,33.98,27.600,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","22",212494,80076,0,0.000,321.000,183.000,38408.10,24734.90,18630.61,3111.10,32.24,183.000,32.34,27.600,32.44,27.600,32.54,27.600,32.64,27.600,34.24,27.600,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","23",212494,80076,0,0.000,322.000,184.000,38408.10,24734.90,18630.61,3111.10,32.32,184.000,32.42,27.600,32.52,27.600,32.62,27.600,32.72,27.600,34.32,27.600,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","24",212494,80076,0,0.000,325.000,185.000,38408.10,24734.90,18630.61,3111.10,32.09,185.000,32.19,28.000,32.29,28.000,32.39,28.000,32.49,28.000,34.09,28.000,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","01",230199,75550,0,0.000,1.900,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.900,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","02",230199,75550,0,0.000,1.800,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.800,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","03",230199,75550,0,0.000,1.600,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.600,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","04",230199,75550,0,0.000,1.300,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.300,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","05",230199,75550,0,0.000,1.500,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.500,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","06",230199,75550,0,0.000,1.300,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.300,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","07",230199,75550,0,0.000,0.800,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,0.800,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","08",230199,75550,0,0.000,0.500,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,0.500,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","09",230199,75550,0,0.000,0.400,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,0.400,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","10",230199,75550,0,0.000,0.400,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,0.400,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","11",230199,75550,0,0.000,0.600,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,0.600,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","12",230199,75550,0,0.000,0.900,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,0.900,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","13",230199,75550,0,0.000,1.300,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.300,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","14",230199,75550,0,0.000,1.700,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.700,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","15",230199,75550,0,0.000,1.900,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.900,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","16",230199,75550,0,0.000,2.500,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,2.500,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","17",230199,75550,0,0.000,2.700,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,2.700,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","18",230199,75550,0,0.000,2.500,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,2.500,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","19",230199,75550,0,0.000,2.400,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,2.400,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","20",230199,75550,0,0.000,1.800,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.800,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","21",230199,75550,0,0.000,1.800,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.800,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
"D","06/25/2025","22",230199,75550,0,0.000,1.700,0.100,0.00,0.00,0.00,0.00,9.99,0.000,10.00,1.700,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,"0.000"
