"C","Real-Time Energy Market Historical Offer Report"
"C","Filename: hbrealtimeenergyoffer_20250628.csv"
"C","Report for: 06/28/2025 - 06/28/2025"
"C","Report generated: 10/01/2025 06:17:50 EDT"
"H","Day","Trading Interval","Masked Lead Participant ID","Masked Asset ID","Must Take Energy","Maximum Daily Energy Available","Economic Maximum","Economic Minimum","Cold Startup Price","Intermediate Startup Price","Hot Startup Price","No Load Price","Segment 1 Price","Segment 1 MW","Segment 2 Price","Segment 2 MW","Segment 3 Price","Segment 3 MW","Segment 4 Price","Segment 4 MW","Segment 5 Price","Segment 5 MW","Segment 6 Price","Segment 6 MW","Segment 7 Price","Segment 7 MW","Segment 8 Price","Segment 8 MW","Segment 9 Price","Segment 9 MW","Segment 10 Price","Segment 10 MW","Claim 10","Claim 30","Unit Status","Max Daily Award Limit"
"H","Date","String","Number","Number","Number","Number","Number","Number","$","$","$","$","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","$","MW","MW","MW","String","MW"
"D","06/28/2025","03",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","04",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","05",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","06",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","07",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","08",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","09",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","10",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","11",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","12",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","13",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","14",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","15",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","16",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","17",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","18",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","19",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","20",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","21",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","22",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","23",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","24",20721,91570,0,0.000,42.500,20.000,3532.00,3532.00,3532.00,888.00,45.58,20.000,45.59,7.500,45.60,7.500,45.61,7.500,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","01",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","02",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","03",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","04",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","05",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,43.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","06",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,43.000,,,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","07",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,43.000,,,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","08",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","09",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","10",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","11",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","12",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","13",101197,11031,0,0.000,45.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","14",101197,11031,0,0.000,45.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","15",101197,11031,0,0.000,45.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","16",101197,11031,0,0.000,45.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","17",101197,11031,0,0.000,45.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","18",101197,11031,0,0.000,45.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","19",101197,11031,0,0.000,45.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","20",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","21",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","22",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","23",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.87,7.000,,,,,,,,,,,,,,,,,42.400,44.200,ECONOMIC,""
"D","06/28/2025","24",101197,11031,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,45.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","01",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","02",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","03",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","04",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","05",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","06",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","07",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","08",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","09",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","10",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","11",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","12",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","13",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","14",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","15",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","16",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","17",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","18",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","19",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","20",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","21",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","22",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","23",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,44.700,45.900,ECONOMIC,""
"D","06/28/2025","24",101197,18898,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","01",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,42.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","02",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,42.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","03",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,42.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","04",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,42.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","05",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,42.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","06",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,42.000,,,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","07",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,42.000,,,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","08",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","09",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","10",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","11",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","12",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","13",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","14",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","15",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","16",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","17",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","18",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","19",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","20",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","21",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","22",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","23",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.67,4.000,,,,,,,,,,,,,,,,,39.000,39.000,ECONOMIC,""
"D","06/28/2025","24",101197,19426,0,0.000,42.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,42.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","01",101197,76204,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","02",101197,76204,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","03",101197,76204,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","04",101197,76204,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","05",101197,76204,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,0.000,0.000,ECONOMIC,""
"D","06/28/2025","06",101197,76204,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,46.000,46.000,ECONOMIC,""
"D","06/28/2025","07",101197,76204,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,46.000,,,,,,,,,,,,,,,,,,,46.000,46.000,ECONOMIC,""
"D","06/28/2025","08",101197,76204,0,0.000,46.000,38.000,1305.58,1305.58,1305.58,594.33,43.87,38.000,46.93,8.000,,,,,,,,,,,,,,,,,46.000,46.000,ECONOMIC,""
